support,itemsets
0.6149068322981367,"frozenset({'F3_Apr', 'CR_0', 'F10_Apr'})"
0.6373210910072914,"frozenset({'Apr_1', 'F3_Apr', 'CR_0'})"
0.5344315419929787,"frozenset({'F3_Apr', 'CR_0', 'Sexo_0'})"
0.6008641641911964,"frozenset({'F5_Apr', 'F4_Apr', 'CR_0'})"
0.5938428301377262,"frozenset({'F6_Apr', 'F4_Apr', 'CR_0'})"
0.5830407777477721,"frozenset({'F4_Apr', 'CR_0', 'F7_Apr'})"
0.5746691871455577,"frozenset({'F4_Apr', 'CR_0', 'F8_Apr'})"
0.5733189305968134,"frozenset({'F4_Apr', 'CR_0', 'F9_Apr'})"
0.583310829057521,"frozenset({'F4_Apr', 'CR_0', 'F10_Apr'})"
0.5965433432352147,"frozenset({'F4_Apr', 'Apr_1', 'CR_0'})"
0.6181474480151229,"frozenset({'F6_Apr', 'F5_Apr', 'CR_0'})"
0.6076154469349176,"frozenset({'F5_Apr', 'CR_0', 'F7_Apr'})"
0.5976235484742101,"frozenset({'F5_Apr', 'CR_0', 'F8_Apr'})"
0.596003240615717,"frozenset({'F5_Apr', 'CR_0', 'F9_Apr'})"
0.6019443694301917,"frozenset({'F5_Apr', 'CR_0', 'F10_Apr'})"
0.6186875506346206,"frozenset({'F5_Apr', 'Apr_1', 'CR_0'})"
0.5085066162570888,"frozenset({'F5_Apr', 'CR_0', 'Sexo_0'})"
0.5916824196597353,"frozenset({'F6_Apr', 'CR_0', 'F7_Apr'})"
0.5838509316770186,"frozenset({'F6_Apr', 'CR_0', 'F8_Apr'})"
0.5862813934647583,"frozenset({'F6_Apr', 'CR_0', 'F9_Apr'})"
0.592222522279233,"frozenset({'F6_Apr', 'CR_0', 'F10_Apr'})"
0.6054550364569268,"frozenset({'F6_Apr', 'Apr_1', 'CR_0'})"
0.5012152308938699,"frozenset({'F6_Apr', 'CR_0', 'Sexo_0'})"
0.5773697002430461,"frozenset({'CR_0', 'F7_Apr', 'F8_Apr'})"
0.5830407777477721,"frozenset({'CR_0', 'F7_Apr', 'F9_Apr'})"
0.5865514447745072,"frozenset({'CR_0', 'F7_Apr', 'F10_Apr'})"
0.601404266810694,"frozenset({'Apr_1', 'CR_0', 'F7_Apr'})"
0.5749392384553065,"frozenset({'CR_0', 'F8_Apr', 'F9_Apr'})"
0.5879017013232514,"frozenset({'CR_0', 'F10_Apr', 'F8_Apr'})"
0.5924925735889819,"frozenset({'Apr_1', 'CR_0', 'F8_Apr'})"
0.588711855252498,"frozenset({'CR_0', 'F10_Apr', 'F9_Apr'})"
0.592222522279233,"frozenset({'Apr_1', 'CR_0', 'F9_Apr'})"
0.6046448825276802,"frozenset({'Apr_1', 'CR_0', 'F10_Apr'})"
0.5201188225762895,"frozenset({'Apr_1', 'CR_0', 'Sexo_0'})"
0.7529030515798002,"frozenset({'F1_Apr', 'F2_Apr', 'F3_Apr'})"
0.7040237645152579,"frozenset({'F1_Apr', 'F4_Apr', 'F2_Apr'})"
0.7350796651363759,"frozenset({'F1_Apr', 'F5_Apr', 'F2_Apr'})"
0.7118552524979747,"frozenset({'F6_Apr', 'F2_Apr', 'F1_Apr'})"
0.7088846880907372,"frozenset({'F1_Apr', 'F2_Apr', 'F7_Apr'})"
0.6934917634350527,"frozenset({'F1_Apr', 'F2_Apr', 'F8_Apr'})"
0.6956521739130435,"frozenset({'F1_Apr', 'F2_Apr', 'F9_Apr'})"
0.7048339184445045,"frozenset({'F1_Apr', 'F2_Apr', 'F10_Apr'})"
0.519308668647043,"frozenset({'F1_Apr', 'F2_Apr', 'SM1_Apr'})"
0.5495544153389144,"frozenset({'F1_Apr', 'F2_Apr', 'SM2_Apr'})"
0.5401026194977046,"frozenset({'F1_Apr', 'F2_Apr', 'SM3_Apr'})"
0.5322711315149878,"frozenset({'F1_Apr', 'F2_Apr', 'SM4_Apr'})"
0.5147177963813124,"frozenset({'F1_Apr', 'SM5_Apr', 'F2_Apr'})"
0.6988927896300297,"frozenset({'F1_Apr', 'F2_Apr', 'Apr_1'})"
0.592222522279233,"frozenset({'F1_Apr', 'F2_Apr', 'Sexo_0'})"
0.6956521739130435,"frozenset({'F1_Apr', 'F4_Apr', 'F3_Apr'})"
0.7275182284634081,"frozenset({'F1_Apr', 'F5_Apr', 'F3_Apr'})"
0.707534431541993,"frozenset({'F6_Apr', 'F3_Apr', 'F1_Apr'})"
0.7013232514177694,"frozenset({'F1_Apr', 'F3_Apr', 'F7_Apr'})"
0.6872805833108291,"frozenset({'F1_Apr', 'F3_Apr', 'F8_Apr'})"
0.6872805833108291,"frozenset({'F1_Apr', 'F3_Apr', 'F9_Apr'})"
0.6988927896300297,"frozenset({'F1_Apr', 'F3_Apr', 'F10_Apr'})"
0.5133675398325682,"frozenset({'F1_Apr', 'SM1_Apr', 'F3_Apr'})"
0.546583850931677,"frozenset({'F1_Apr', 'F3_Apr', 'SM2_Apr'})"
0.5341614906832298,"frozenset({'F1_Apr', 'F3_Apr', 'SM3_Apr'})"
0.5220091817445315,"frozenset({'F1_Apr', 'F3_Apr', 'SM4_Apr'})"
0.5087766675668377,"frozenset({'F1_Apr', 'SM5_Apr', 'F3_Apr'})"
0.6894409937888198,"frozenset({'F1_Apr', 'Apr_1', 'F3_Apr'})"
0.5889819065622468,"frozenset({'F1_Apr', 'F3_Apr', 'Sexo_0'})"
0.6810694031866055,"frozenset({'F1_Apr', 'F5_Apr', 'F4_Apr'})"
0.6681069403186606,"frozenset({'F6_Apr', 'F4_Apr', 'F1_Apr'})"
0.6632460167431812,"frozenset({'F1_Apr', 'F4_Apr', 'F7_Apr'})"
0.6556845800702134,"frozenset({'F1_Apr', 'F4_Apr', 'F8_Apr'})"
0.6529840669727248,"frozenset({'F1_Apr', 'F4_Apr', 'F9_Apr'})"
0.6605455036456926,"frozenset({'F1_Apr', 'F4_Apr', 'F10_Apr'})"
0.5041857953011072,"frozenset({'SM2_Apr', 'F4_Apr', 'F1_Apr'})"
0.6440723737510127,"frozenset({'F1_Apr', 'F4_Apr', 'Apr_1'})"
0.5368620037807184,"frozenset({'F1_Apr', 'F4_Apr', 'Sexo_0'})"
0.6956521739130435,"frozenset({'F6_Apr', 'F5_Apr', 'F1_Apr'})"
0.6951120712935458,"frozenset({'F1_Apr', 'F5_Apr', 'F7_Apr'})"
0.6826897110450986,"frozenset({'F1_Apr', 'F5_Apr', 'F8_Apr'})"
0.6810694031866055,"frozenset({'F1_Apr', 'F5_Apr', 'F9_Apr'})"
0.6859303267620848,"frozenset({'F1_Apr', 'F5_Apr', 'F10_Apr'})"
0.5274102079395085,"frozenset({'F1_Apr', 'F5_Apr', 'SM2_Apr'})"
0.5198487712665406,"frozenset({'F1_Apr', 'F5_Apr', 'SM3_Apr'})"
0.5087766675668377,"frozenset({'F1_Apr', 'F5_Apr', 'SM4_Apr'})"
0.6735079665136376,"frozenset({'F1_Apr', 'F5_Apr', 'Apr_1'})"
0.5644072373751012,"frozenset({'F1_Apr', 'F5_Apr', 'Sexo_0'})"
0.6743181204428842,"frozenset({'F6_Apr', 'F7_Apr', 'F1_Apr'})"
0.6640561706724277,"frozenset({'F6_Apr', 'F1_Apr', 'F8_Apr'})"
0.6656764785309208,"frozenset({'F6_Apr', 'F1_Apr', 'F9_Apr'})"
0.6699972994869026,"frozenset({'F6_Apr', 'F10_Apr', 'F1_Apr'})"
0.5090467188765866,"frozenset({'F6_Apr', 'F1_Apr', 'SM2_Apr'})"
0.504725897920605,"frozenset({'F6_Apr', 'F1_Apr', 'SM3_Apr'})"
0.6540642722117203,"frozenset({'F6_Apr', 'Apr_1', 'F1_Apr'})"
0.5473940048609236,"frozenset({'F6_Apr', 'F1_Apr', 'Sexo_0'})"
0.6621658115041857,"frozenset({'F1_Apr', 'F7_Apr', 'F8_Apr'})"
0.665406427221172,"frozenset({'F1_Apr', 'F7_Apr', 'F9_Apr'})"
0.665406427221172,"frozenset({'F1_Apr', 'F7_Apr', 'F10_Apr'})"
0.5133675398325682,"frozenset({'F1_Apr', 'F7_Apr', 'SM2_Apr'})"
0.5039157439913584,"frozenset({'F1_Apr', 'F7_Apr', 'SM3_Apr'})"
0.5001350256548744,"frozenset({'F1_Apr', 'SM4_Apr', 'F7_Apr'})"
0.6516338104239806,"frozenset({'F1_Apr', 'Apr_1', 'F7_Apr'})"
0.5384823116392115,"frozenset({'F1_Apr', 'F7_Apr', 'Sexo_0'})"
0.6578449905482041,"frozenset({'F1_Apr', 'F8_Apr', 'F9_Apr'})"
0.6691871455576559,"frozenset({'F1_Apr', 'F10_Apr', 'F8_Apr'})"
0.6483931947069943,"frozenset({'F1_Apr', 'Apr_1', 'F8_Apr'})"
0.5347015933027275,"frozenset({'F1_Apr', 'F8_Apr', 'Sexo_0'})"
0.6716176073453957,"frozenset({'F1_Apr', 'F10_Apr', 'F9_Apr'})"
0.5068863083985957,"frozenset({'F1_Apr', 'F9_Apr', 'SM2_Apr'})"
0.5006751282743721,"frozenset({'F1_Apr', 'SM3_Apr', 'F9_Apr'})"
0.645422630299757,"frozenset({'F1_Apr', 'Apr_1', 'F9_Apr'})"
0.5306508236564947,"frozenset({'F1_Apr', 'F9_Apr', 'Sexo_0'})"
0.5071563597083446,"frozenset({'F1_Apr', 'F10_Apr', 'SM2_Apr'})"
0.5020253848231164,"frozenset({'F1_Apr', 'F10_Apr', 'SM3_Apr'})"
0.6575749392384553,"frozenset({'F1_Apr', 'Apr_1', 'F10_Apr'})"
0.5390224142587091,"frozenset({'F1_Apr', 'F10_Apr', 'Sexo_0'})"
0.5195787199567918,"frozenset({'F1_Apr', 'SM1_Apr', 'SM2_Apr'})"
0.504725897920605,"frozenset({'F1_Apr', 'SM1_Apr', 'SM3_Apr'})"
0.5387523629489603,"frozenset({'F1_Apr', 'SM3_Apr', 'SM2_Apr'})"
0.526600054010262,"frozenset({'F1_Apr', 'SM4_Apr', 'SM2_Apr'})"
0.5103969754253308,"frozenset({'F1_Apr', 'SM5_Apr', 'SM2_Apr'})"
0.5093167701863354,"frozenset({'F1_Apr', 'Apr_1', 'SM2_Apr'})"
0.5225492843640291,"frozenset({'F1_Apr', 'SM4_Apr', 'SM3_Apr'})"
0.5074264110180935,"frozenset({'F1_Apr', 'SM5_Apr', 'SM3_Apr'})"
0.5044558466108561,"frozenset({'F1_Apr', 'SM5_Apr', 'SM4_Apr'})"
0.5482041587901701,"frozenset({'F1_Apr', 'Apr_1', 'Sexo_0'})"
0.7161760734539563,"frozenset({'F4_Apr', 'F3_Apr', 'F2_Apr'})"
0.7434512557385903,"frozenset({'F5_Apr', 'F2_Apr', 'F3_Apr'})"
0.7245476640561707,"frozenset({'F6_Apr', 'F2_Apr', 'F3_Apr'})"
0.7199567917904401,"frozenset({'F2_Apr', 'F3_Apr', 'F7_Apr'})"
0.6975425330812854,"frozenset({'F2_Apr', 'F3_Apr', 'F8_Apr'})"
0.7042938158250067,"frozenset({'F2_Apr', 'F3_Apr', 'F9_Apr'})"
0.7153659195247097,"frozenset({'F2_Apr', 'F3_Apr', 'F10_Apr'})"
0.5330812854442344,"frozenset({'SM1_Apr', 'F2_Apr', 'F3_Apr'})"
0.5684580070213341,"frozenset({'SM2_Apr', 'F2_Apr', 'F3_Apr'})"
0.5554955441533892,"frozenset({'F2_Apr', 'F3_Apr', 'SM3_Apr'})"
0.5457736970024305,"frozenset({'F2_Apr', 'F3_Apr', 'SM4_Apr'})"
0.5284904131785039,"frozenset({'SM5_Apr', 'F3_Apr', 'F2_Apr'})"
0.7069943289224953,"frozenset({'Apr_1', 'F2_Apr', 'F3_Apr'})"
0.5951930866864704,"frozenset({'F2_Apr', 'F3_Apr', 'Sexo_0'})"
0.6978125843910343,"frozenset({'F5_Apr', 'F4_Apr', 'F2_Apr'})"
0.6875506346205779,"frozenset({'F6_Apr', 'F4_Apr', 'F2_Apr'})"
0.6824196597353497,"frozenset({'F2_Apr', 'F4_Apr', 'F7_Apr'})"
0.6659465298406697,"frozenset({'F4_Apr', 'F2_Apr', 'F8_Apr'})"
0.6683769916284094,"frozenset({'F4_Apr', 'F2_Apr', 'F9_Apr'})"
0.6778287874696193,"frozenset({'F4_Apr', 'F2_Apr', 'F10_Apr'})"
0.5249797461517688,"frozenset({'SM2_Apr', 'F4_Apr', 'F2_Apr'})"
0.5147177963813124,"frozenset({'F4_Apr', 'F2_Apr', 'SM3_Apr'})"
0.5103969754253308,"frozenset({'F2_Apr', 'F4_Apr', 'SM4_Apr'})"
0.6667566837699163,"frozenset({'F4_Apr', 'Apr_1', 'F2_Apr'})"
0.5509046718876587,"frozenset({'F4_Apr', 'F2_Apr', 'Sexo_0'})"
0.7123953551174723,"frozenset({'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.7086146367809883,"frozenset({'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.6897110450985687,"frozenset({'F5_Apr', 'F2_Apr', 'F8_Apr'})"
0.6961922765325412,"frozenset({'F5_Apr', 'F2_Apr', 'F9_Apr'})"
0.6986227383202809,"frozenset({'F5_Apr', 'F2_Apr', 'F10_Apr'})"
0.5133675398325682,"frozenset({'F5_Apr', 'F2_Apr', 'SM1_Apr'})"
0.5425330812854442,"frozenset({'SM2_Apr', 'F5_Apr', 'F2_Apr'})"
0.5352416959222253,"frozenset({'F5_Apr', 'F2_Apr', 'SM3_Apr'})"
0.526600054010262,"frozenset({'F5_Apr', 'F2_Apr', 'SM4_Apr'})"
0.5122873345935728,"frozenset({'F5_Apr', 'SM5_Apr', 'F2_Apr'})"
0.6894409937888198,"frozenset({'F5_Apr', 'F2_Apr', 'Apr_1'})"
0.572238725357818,"frozenset({'F5_Apr', 'F2_Apr', 'Sexo_0'})"
0.6916014042668107,"frozenset({'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.674588171752633,"frozenset({'F6_Apr', 'F2_Apr', 'F8_Apr'})"
0.6813394544963544,"frozenset({'F6_Apr', 'F2_Apr', 'F9_Apr'})"
0.6870105320010802,"frozenset({'F6_Apr', 'F2_Apr', 'F10_Apr'})"
0.5271401566297597,"frozenset({'F6_Apr', 'F2_Apr', 'SM2_Apr'})"
0.5211990278152849,"frozenset({'F6_Apr', 'F2_Apr', 'SM3_Apr'})"
0.517418309478801,"frozenset({'F6_Apr', 'F2_Apr', 'SM4_Apr'})"
0.6710775047258979,"frozenset({'F6_Apr', 'F2_Apr', 'Apr_1'})"
0.5571158520118823,"frozenset({'F6_Apr', 'F2_Apr', 'Sexo_0'})"
0.6681069403186606,"frozenset({'F2_Apr', 'F7_Apr', 'F8_Apr'})"
0.6797191466378611,"frozenset({'F2_Apr', 'F7_Apr', 'F9_Apr'})"
0.6802592492573589,"frozenset({'F2_Apr', 'F7_Apr', 'F10_Apr'})"
0.5006751282743721,"frozenset({'F2_Apr', 'SM1_Apr', 'F7_Apr'})"
0.5290305157980016,"frozenset({'SM2_Apr', 'F2_Apr', 'F7_Apr'})"
0.5195787199567918,"frozenset({'F2_Apr', 'F7_Apr', 'SM3_Apr'})"
0.5179584120982986,"frozenset({'F2_Apr', 'SM4_Apr', 'F7_Apr'})"
0.5041857953011072,"frozenset({'F2_Apr', 'F7_Apr', 'SM5_Apr'})"
0.6694571968674048,"frozenset({'F2_Apr', 'Apr_1', 'F7_Apr'})"
0.5468539022414258,"frozenset({'F2_Apr', 'F7_Apr', 'Sexo_0'})"
0.6678368890089117,"frozenset({'F2_Apr', 'F8_Apr', 'F9_Apr'})"
0.6775587361598704,"frozenset({'F2_Apr', 'F10_Apr', 'F8_Apr'})"
0.5098568728058331,"frozenset({'SM2_Apr', 'F2_Apr', 'F8_Apr'})"
0.5017553335133675,"frozenset({'F2_Apr', 'F8_Apr', 'SM3_Apr'})"
0.6567647853092088,"frozenset({'F2_Apr', 'Apr_1', 'F8_Apr'})"
0.5352416959222253,"frozenset({'F2_Apr', 'F8_Apr', 'Sexo_0'})"
0.6864704293815825,"frozenset({'F2_Apr', 'F10_Apr', 'F9_Apr'})"
0.5230893869835269,"frozenset({'SM2_Apr', 'F2_Apr', 'F9_Apr'})"
0.5176883607885499,"frozenset({'F2_Apr', 'SM3_Apr', 'F9_Apr'})"
0.5160680529300568,"frozenset({'F2_Apr', 'SM4_Apr', 'F9_Apr'})"
0.6608155549554415,"frozenset({'F2_Apr', 'Apr_1', 'F9_Apr'})"
0.5344315419929787,"frozenset({'F2_Apr', 'Sexo_0', 'F9_Apr'})"
0.5249797461517688,"frozenset({'SM2_Apr', 'F2_Apr', 'F10_Apr'})"
0.5198487712665406,"frozenset({'F2_Apr', 'F10_Apr', 'SM3_Apr'})"
0.5147177963813124,"frozenset({'F2_Apr', 'SM4_Apr', 'F10_Apr'})"
0.5044558466108561,"frozenset({'SM5_Apr', 'F2_Apr', 'F10_Apr'})"
0.6735079665136376,"frozenset({'F2_Apr', 'Apr_1', 'F10_Apr'})"
0.546583850931677,"frozenset({'F2_Apr', 'F10_Apr', 'Sexo_0'})"
0.5368620037807184,"frozenset({'SM2_Apr', 'F2_Apr', 'SM1_Apr'})"
0.5203888738860384,"frozenset({'F2_Apr', 'SM1_Apr', 'SM3_Apr'})"
0.5133675398325682,"frozenset({'F2_Apr', 'SM1_Apr', 'SM4_Apr'})"
0.5541452876046449,"frozenset({'SM2_Apr', 'F2_Apr', 'SM3_Apr'})"
0.5482041587901701,"frozenset({'SM2_Apr', 'F2_Apr', 'SM4_Apr'})"
0.5271401566297597,"frozenset({'SM2_Apr', 'SM5_Apr', 'F2_Apr'})"
0.5295706184174993,"frozenset({'SM2_Apr', 'F2_Apr', 'Apr_1'})"
0.5398325681879557,"frozenset({'F2_Apr', 'SM4_Apr', 'SM3_Apr'})"
0.5241695922225222,"frozenset({'SM5_Apr', 'F2_Apr', 'SM3_Apr'})"
0.5179584120982986,"frozenset({'F2_Apr', 'Apr_1', 'SM3_Apr'})"
0.522819335673778,"frozenset({'F2_Apr', 'SM5_Apr', 'SM4_Apr'})"
0.5217391304347826,"frozenset({'F2_Apr', 'Apr_1', 'SM4_Apr'})"
0.5012152308938699,"frozenset({'SM5_Apr', 'Apr_1', 'F2_Apr'})"
0.5608965703483662,"frozenset({'F2_Apr', 'Apr_1', 'Sexo_0'})"
0.69646232784229,"frozenset({'F5_Apr', 'F4_Apr', 'F3_Apr'})"
0.6845800702133406,"frozenset({'F6_Apr', 'F4_Apr', 'F3_Apr'})"
0.6807993518768566,"frozenset({'F4_Apr', 'F3_Apr', 'F7_Apr'})"
0.6670267350796651,"frozenset({'F4_Apr', 'F3_Apr', 'F8_Apr'})"
0.6691871455576559,"frozenset({'F4_Apr', 'F3_Apr', 'F9_Apr'})"
0.6786389413988658,"frozenset({'F4_Apr', 'F3_Apr', 'F10_Apr'})"
0.5279503105590062,"frozenset({'SM2_Apr', 'F4_Apr', 'F3_Apr'})"
0.5147177963813124,"frozenset({'F4_Apr', 'F3_Apr', 'SM3_Apr'})"
0.50823656494734,"frozenset({'F4_Apr', 'F3_Apr', 'SM4_Apr'})"
0.6635160680529301,"frozenset({'Apr_1', 'F4_Apr', 'F3_Apr'})"
0.5536051849851472,"frozenset({'F4_Apr', 'F3_Apr', 'Sexo_0'})"
0.7118552524979747,"frozenset({'F6_Apr', 'F5_Apr', 'F3_Apr'})"
0.7099648933297327,"frozenset({'F5_Apr', 'F3_Apr', 'F7_Apr'})"
0.6940318660545504,"frozenset({'F5_Apr', 'F3_Apr', 'F8_Apr'})"
0.6951120712935458,"frozenset({'F5_Apr', 'F3_Apr', 'F9_Apr'})"
0.7007831487982716,"frozenset({'F5_Apr', 'F3_Apr', 'F10_Apr'})"
0.513637591142317,"frozenset({'F5_Apr', 'SM1_Apr', 'F3_Apr'})"
0.546583850931677,"frozenset({'SM2_Apr', 'F5_Apr', 'F3_Apr'})"
0.5328112341344855,"frozenset({'F5_Apr', 'F3_Apr', 'SM3_Apr'})"
0.5217391304347826,"frozenset({'F5_Apr', 'F3_Apr', 'SM4_Apr'})"
0.5109370780448285,"frozenset({'F5_Apr', 'SM5_Apr', 'F3_Apr'})"
0.6867404806913313,"frozenset({'F5_Apr', 'Apr_1', 'F3_Apr'})"
0.5770996489332973,"frozenset({'F5_Apr', 'F3_Apr', 'Sexo_0'})"
0.6897110450985687,"frozenset({'F6_Apr', 'F3_Apr', 'F7_Apr'})"
0.6735079665136376,"frozenset({'F6_Apr', 'F3_Apr', 'F8_Apr'})"
0.6797191466378611,"frozenset({'F6_Apr', 'F3_Apr', 'F9_Apr'})"
0.6826897110450986,"frozenset({'F6_Apr', 'F3_Apr', 'F10_Apr'})"
0.5001350256548744,"frozenset({'F6_Apr', 'SM1_Apr', 'F3_Apr'})"
0.5282203618687551,"frozenset({'F6_Apr', 'F3_Apr', 'SM2_Apr'})"
0.519308668647043,"frozenset({'F6_Apr', 'F3_Apr', 'SM3_Apr'})"
0.513637591142317,"frozenset({'F6_Apr', 'F3_Apr', 'SM4_Apr'})"
0.6686470429381582,"frozenset({'F6_Apr', 'Apr_1', 'F3_Apr'})"
0.5627869295166081,"frozenset({'F6_Apr', 'F3_Apr', 'Sexo_0'})"
0.6737780178233864,"frozenset({'F3_Apr', 'F7_Apr', 'F8_Apr'})"
0.6786389413988658,"frozenset({'F3_Apr', 'F7_Apr', 'F9_Apr'})"
0.6805293005671077,"frozenset({'F3_Apr', 'F7_Apr', 'F10_Apr'})"
0.500945179584121,"frozenset({'SM1_Apr', 'F3_Apr', 'F7_Apr'})"
0.5336213880637322,"frozenset({'SM2_Apr', 'F3_Apr', 'F7_Apr'})"
0.5198487712665406,"frozenset({'F3_Apr', 'F7_Apr', 'SM3_Apr'})"
0.5152578990008102,"frozenset({'F3_Apr', 'SM4_Apr', 'F7_Apr'})"
0.5036456926816095,"frozenset({'SM5_Apr', 'F3_Apr', 'F7_Apr'})"
0.6683769916284094,"frozenset({'Apr_1', 'F3_Apr', 'F7_Apr'})"
0.5503645692681609,"frozenset({'F3_Apr', 'F7_Apr', 'Sexo_0'})"
0.6683769916284094,"frozenset({'F3_Apr', 'F8_Apr', 'F9_Apr'})"
0.6778287874696193,"frozenset({'F3_Apr', 'F10_Apr', 'F8_Apr'})"
0.513637591142317,"frozenset({'SM2_Apr', 'F3_Apr', 'F8_Apr'})"
0.5036456926816095,"frozenset({'F3_Apr', 'F8_Apr', 'SM3_Apr'})"
0.6591952470969484,"frozenset({'Apr_1', 'F3_Apr', 'F8_Apr'})"
0.5417229273561976,"frozenset({'F3_Apr', 'F8_Apr', 'Sexo_0'})"
0.6840399675938428,"frozenset({'F3_Apr', 'F10_Apr', 'F9_Apr'})"
0.5260599513907642,"frozenset({'SM2_Apr', 'F3_Apr', 'F9_Apr'})"
0.5166081555495544,"frozenset({'F3_Apr', 'SM3_Apr', 'F9_Apr'})"
0.5125573859033217,"frozenset({'F3_Apr', 'SM4_Apr', 'F9_Apr'})"
0.6589251957871995,"frozenset({'Apr_1', 'F3_Apr', 'F9_Apr'})"
0.5401026194977046,"frozenset({'F3_Apr', 'Sexo_0', 'F9_Apr'})"
0.5268701053200108,"frozenset({'SM2_Apr', 'F3_Apr', 'F10_Apr'})"
0.5187685660275453,"frozenset({'F3_Apr', 'F10_Apr', 'SM3_Apr'})"
0.5112071293545773,"frozenset({'F3_Apr', 'SM4_Apr', 'F10_Apr'})"
0.5017553335133675,"frozenset({'SM5_Apr', 'F3_Apr', 'F10_Apr'})"
0.6716176073453957,"frozenset({'Apr_1', 'F3_Apr', 'F10_Apr'})"
0.5498244666486632,"frozenset({'F3_Apr', 'F10_Apr', 'Sexo_0'})"
0.5363219011612206,"frozenset({'SM2_Apr', 'SM1_Apr', 'F3_Apr'})"
0.5182284634080475,"frozenset({'SM1_Apr', 'F3_Apr', 'SM3_Apr'})"
0.5076964623278423,"frozenset({'SM1_Apr', 'F3_Apr', 'SM4_Apr'})"
0.5541452876046449,"frozenset({'SM2_Apr', 'F3_Apr', 'SM3_Apr'})"
0.5433432352146907,"frozenset({'SM2_Apr', 'F3_Apr', 'SM4_Apr'})"
0.5252497974615177,"frozenset({'SM2_Apr', 'SM5_Apr', 'F3_Apr'})"
0.5309208749662436,"frozenset({'SM2_Apr', 'Apr_1', 'F3_Apr'})"
0.5336213880637322,"frozenset({'F3_Apr', 'SM4_Apr', 'SM3_Apr'})"
0.5203888738860384,"frozenset({'SM5_Apr', 'F3_Apr', 'SM3_Apr'})"
0.5176883607885499,"frozenset({'Apr_1', 'F3_Apr', 'SM3_Apr'})"
0.5163381042398055,"frozenset({'SM5_Apr', 'F3_Apr', 'SM4_Apr'})"
0.5160680529300568,"frozenset({'Apr_1', 'F3_Apr', 'SM4_Apr'})"
0.561166621658115,"frozenset({'Apr_1', 'F3_Apr', 'Sexo_0'})"
0.6737780178233864,"frozenset({'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.6713475560356468,"frozenset({'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.6629759654334324,"frozenset({'F5_Apr', 'F4_Apr', 'F8_Apr'})"
0.661895760194437,"frozenset({'F5_Apr', 'F4_Apr', 'F9_Apr'})"
0.6648663246016743,"frozenset({'F5_Apr', 'F4_Apr', 'F10_Apr'})"
0.5060761544693492,"frozenset({'SM2_Apr', 'F5_Apr', 'F4_Apr'})"
0.6470429381582501,"frozenset({'F5_Apr', 'F4_Apr', 'Apr_1'})"
0.535511747231974,"frozenset({'F5_Apr', 'F4_Apr', 'Sexo_0'})"
0.6559546313799622,"frozenset({'F6_Apr', 'F4_Apr', 'F7_Apr'})"
0.6467728868485012,"frozenset({'F6_Apr', 'F4_Apr', 'F8_Apr'})"
0.6494733999459897,"frozenset({'F6_Apr', 'F4_Apr', 'F9_Apr'})"
0.6516338104239806,"frozenset({'F6_Apr', 'F4_Apr', 'F10_Apr'})"
0.6319200648123143,"frozenset({'F6_Apr', 'F4_Apr', 'Apr_1'})"
0.526600054010262,"frozenset({'F6_Apr', 'F4_Apr', 'Sexo_0'})"
0.6424520658925196,"frozenset({'F4_Apr', 'F7_Apr', 'F8_Apr'})"
0.6467728868485012,"frozenset({'F4_Apr', 'F7_Apr', 'F9_Apr'})"
0.6500135025654874,"frozenset({'F4_Apr', 'F7_Apr', 'F10_Apr'})"
0.6305698082635701,"frozenset({'F4_Apr', 'Apr_1', 'F7_Apr'})"
0.5168782068593033,"frozenset({'F4_Apr', 'F7_Apr', 'Sexo_0'})"
0.6394815014852822,"frozenset({'F4_Apr', 'F8_Apr', 'F9_Apr'})"
0.6502835538752363,"frozenset({'F4_Apr', 'F10_Apr', 'F8_Apr'})"
0.6235484742101,"frozenset({'F4_Apr', 'Apr_1', 'F8_Apr'})"
0.5090467188765866,"frozenset({'F4_Apr', 'F8_Apr', 'Sexo_0'})"
0.650823656494734,"frozenset({'F4_Apr', 'F10_Apr', 'F9_Apr'})"
0.6224682689711045,"frozenset({'F4_Apr', 'Apr_1', 'F9_Apr'})"
0.5074264110180935,"frozenset({'F4_Apr', 'F9_Apr', 'Sexo_0'})"
0.6340804752903052,"frozenset({'F4_Apr', 'Apr_1', 'F10_Apr'})"
0.5152578990008102,"frozenset({'F4_Apr', 'F10_Apr', 'Sexo_0'})"
0.5144477450715635,"frozenset({'SM2_Apr', 'F4_Apr', 'SM3_Apr'})"
0.5087766675668377,"frozenset({'SM2_Apr', 'F4_Apr', 'SM4_Apr'})"
0.500945179584121,"frozenset({'F4_Apr', 'SM4_Apr', 'SM3_Apr'})"
0.5206589251957872,"frozenset({'F4_Apr', 'Apr_1', 'Sexo_0'})"
0.6851201728328382,"frozenset({'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.6743181204428842,"frozenset({'F6_Apr', 'F5_Apr', 'F8_Apr'})"
0.6753983256818795,"frozenset({'F6_Apr', 'F5_Apr', 'F9_Apr'})"
