,Depto,C1,C2,CR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,NF,Carrera,Campus,Sem,Sexo,Apr
757,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,0,0,0,0,0,0,0,0,94,11,0,2,0,1
758,Ingeniería Civil Eléctrica,1,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,16,4,0,2,0,0
759,Ingeniería Civil Metalúrgica,4,1,0,4,4,4,3,4,1,4,4,0,4,4,4,4,4,0,4,0,0,0,0,4,4,4,4,4,4,4.0,0,4,0.0,0,4,4,0,0,0,4,4,66,10,0,2,1,1
760,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,97,11,0,2,0,1
761,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,95,11,0,2,1,1
762,Ingeniería Civil Metalúrgica,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,100,10,0,2,1,1
763,Ingeniería Civil Metalúrgica,4,1,3,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,82,10,0,2,0,1
764,Ingeniería Civil Plan Común,4,0,1,4,4,2,4,4,1,4,4,4,3,4,0,0,4,0,4,0,4,0,0,4,4,4,4,4,4,0.0,4,4,4.0,4,0,0,4,0,4,4,4,38,11,0,2,0,0
765,Ingeniería Civil Metalúrgica,2,3,3,0,0,4,0,4,1,4,4,4,0,4,0,4,4,4,0,0,0,0,0,4,4,4,4,3,0,1.0,4,4,4.0,0,0,0,0,0,0,0,0,56,10,0,2,0,1
766,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4.0,4,4,4.0,4,4,4,4,4,4,4,4,86,11,0,2,0,1
767,Ingeniería Civil Eléctrica,4,4,0,4,4,4,4,3,3,4,0,1,0,4,4,4,0,0,4,4,0,0,0,4,4,4,4,4,4,4.0,4,4,4.0,4,0,4,0,0,4,4,4,79,4,0,2,0,1
768,Ingeniería Civil Plan Común,1,2,2,4,3,1,1,1,3,4,4,3,3,4,0,4,4,4,4,4,4,4,4,4,4,4,4,1,0,3.0,4,4,4.0,0,4,0,0,0,4,4,0,53,11,0,2,0,0
769,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,0,4,4,4,4,4,97,11,0,2,0,1
770,Ingeniería Civil Plan Común,1,4,0,4,4,4,0,4,1,0,4,4,4,4,0,0,0,4,0,0,4,4,4,4,4,4,4,4,0,4.0,0,4,0.0,4,4,4,4,0,4,4,4,63,11,0,2,0,1
771,Ingeniería Civil Plan Común,4,4,0,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,98,11,0,2,0,1
772,Ingeniería Civil Plan Común,1,0,0,4,4,4,3,0,1,0,0,0,0,4,4,4,4,4,4,4,4,4,0,4,4,4,0,1,4,4.0,0,0,0.0,0,0,0,0,0,0,0,0,17,11,0,2,0,0
773,Ingeniería Civil Plan Común,1,0,0,4,4,4,0,4,3,4,0,0,0,4,0,4,4,4,4,0,0,0,0,4,4,4,4,0,4,0.0,0,0,0.0,0,4,0,0,0,4,0,4,10,11,0,2,1,0
774,Ingeniería Civil Plan Común,2,0,1,0,4,4,1,4,1,0,0,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4.0,0,4,0.0,4,4,4,4,4,4,4,4,38,11,0,2,0,0
775,Ingeniería Civil Plan Común,1,0,0,0,1,4,4,0,3,4,0,4,0,0,0,4,4,4,4,4,4,4,4,4,4,4,3,0,0,1.0,0,0,0.0,4,4,4,4,4,4,4,4,13,11,0,2,0,0
776,Ingeniería Civil Eléctrica,4,4,4,4,4,1,4,1,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3.0,4,4,4.0,4,4,4,4,4,4,4,4,72,4,0,2,0,1
777,Ingeniería Civil Plan Común,1,4,0,0,1,2,0,0,4,3,4,4,4,0,4,4,0,0,0,0,4,0,0,4,4,0,0,0,4,4.0,4,3,0.0,0,0,0,0,0,0,0,0,55,11,0,2,0,1
778,Ingeniería Civil Plan Común,2,2,0,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0.0,0,4,0.0,4,4,4,4,4,4,4,4,50,11,0,2,0,0
779,Ingeniería Civil Plan Común,4,1,0,4,3,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,3.0,4,4,0,4,4,4,4,4,81,11,0,2,0,1
780,Ingeniería Civil Plan Común,4,1,2,4,4,4,3,0,4,3,1,4,4,4,4,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,60,11,0,2,0,1
782,Ingeniería Civil Eléctrica,2,4,0,0,4,4,3,4,3,3,2,3,4,0,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,72,4,0,2,0,1
783,Ingeniería Civil Plan Común,4,0,4,0,0,4,3,4,3,0,0,3,4,0,0,0,4,0,4,4,4,4,4,0,4,4,4,4,4,4.0,0,4,0.0,0,0,0,0,0,0,0,0,78,11,0,2,0,1
784,Ingeniería Civil Eléctrica,4,1,0,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,83,4,0,2,1,1
785,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,98,11,0,2,1,1
786,Ingeniería Civil Plan Común,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,96,11,0,2,0,1
787,Ingeniería Civil Metalúrgica,4,4,0,0,4,4,4,4,1,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,0,4,4,4,4,91,10,0,2,0,1
788,Ingeniería Civil Eléctrica,4,4,0,0,4,4,4,4,1,4,2,3,4,4,0,4,4,4,0,0,4,0,0,4,4,4,0,4,4,4.0,4,4,0.0,0,4,4,4,4,4,0,4,79,4,0,2,0,1
789,Ingeniería Civil Plan Común,4,1,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0,4,0,4,0,4,4,4,4,4,1,0,4.0,0,4,0.0,4,4,4,0,4,4,0,4,53,11,0,2,0,0
790,Ingeniería Civil Metalúrgica,1,1,1,0,3,0,4,4,1,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4.0,3,1,0.0,0,0,0,0,0,0,0,0,38,10,0,2,1,0
791,Ingeniería Civil Metalúrgica,4,4,0,4,4,4,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,96,10,0,2,0,1
792,Ingeniería Civil Plan Común,4,3,0,4,4,4,3,1,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,79,11,0,2,0,1
793,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,98,11,0,2,0,1
794,Ingeniería Civil Plan Común,3,0,4,0,4,0,3,0,4,0,4,1,4,4,0,4,4,4,0,0,4,0,4,0,4,4,4,3,2,0.0,0,1,0.0,4,4,0,0,4,0,4,0,64,11,0,2,0,1
795,Ingeniería Civil Informática,4,4,0,0,4,0,4,4,0,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,0,4,4,4,4,4,4,4,91,7,0,2,0,1
796,Ingeniería Civil Informática,4,4,0,4,0,2,4,0,3,0,4,4,3,4,4,4,0,4,4,4,0,0,4,4,4,4,4,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,66,7,0,2,0,1
797,Ingeniería Civil Plan Común,4,1,0,4,4,4,4,4,1,3,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4.0,3,4,0.0,4,4,4,4,4,4,4,4,62,11,0,2,0,1
798,Ingeniería Civil Plan Común,4,1,0,4,4,4,3,4,3,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,0.0,4,4,4,4,4,4,4,4,73,11,0,2,1,1
799,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,0.0,4,4,4,4,4,4,4,4,91,11,0,2,1,1
800,Ingeniería Civil Plan Común,4,0,0,4,1,4,4,4,4,4,2,0,4,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0.0,0,0,0.0,0,0,4,0,0,0,0,0,44,11,0,2,1,0
801,Ingeniería Civil Informática,1,1,4,4,0,4,3,4,1,4,4,4,1,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0.0,0,4,0.0,4,0,4,0,0,4,0,4,67,7,0,2,0,1
802,Ingeniería Civil Plan Común,3,3,0,0,4,2,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3.0,4,4,3.0,4,4,4,4,4,4,4,0,73,11,0,2,0,1
803,Ingeniería Civil Plan Común,4,4,0,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,2.0,4,4,4,4,4,4,4,4,86,11,0,2,0,1
804,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,97,11,0,2,1,1
805,Ingeniería Civil Eléctrica,4,0,1,0,0,2,0,4,1,4,4,4,0,4,0,0,4,4,4,4,0,0,0,4,0,4,0,4,3,4.0,0,0,0.0,0,0,0,0,0,0,0,0,52,4,0,2,0,0
806,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,1,3,0,3,4,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,4,0.0,0,0,0.0,4,4,4,4,4,4,0,4,73,11,0,2,0,1
807,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,98,11,0,2,0,1
808,Ingeniería Civil Metalúrgica,2,3,0,4,1,4,0,4,1,0,4,4,1,4,4,0,0,4,4,4,0,4,0,4,4,4,4,4,4,4.0,0,4,4.0,4,4,4,0,4,0,4,4,64,10,0,2,1,1
809,Ingeniería Civil Plan Común,4,2,0,4,4,4,0,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,1.0,4,4,4,4,4,4,4,4,78,11,0,2,1,1
810,Ingeniería Civil Metalúrgica,1,4,0,0,1,1,3,0,1,3,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,0,0.0,1,0,0.0,0,0,4,0,0,0,0,4,54,10,0,2,1,0
811,Ingeniería Civil Eléctrica,1,4,0,4,0,4,3,3,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,2,4,0,4,4,4,0.0,0,4,4.0,4,4,4,0,4,0,0,0,64,4,0,2,0,1
812,Ingeniería Civil Plan Común,4,4,0,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,2.0,4,4,4.0,4,4,4,4,4,4,4,4,82,11,0,2,1,1
813,Ingeniería Civil Plan Común,4,4,0,4,3,4,3,4,3,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4.0,4,4,0.0,4,4,4,4,4,4,4,4,88,11,0,2,0,1
814,Ingeniería Civil Plan Común,1,4,0,4,1,4,1,1,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4.0,4,4,4.0,4,4,4,4,4,0,4,4,70,11,0,2,0,1
815,Ingeniería Civil Metalúrgica,4,1,0,0,3,4,4,4,1,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4.0,4,2,4.0,4,4,4,4,4,4,4,4,72,10,0,2,1,1
816,Ingeniería Civil Plan Común,4,4,0,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,3.0,4,4,4,4,4,4,4,4,97,11,0,2,1,1
817,Ingeniería Civil Metalúrgica,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,100,10,0,2,1,1
818,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,1,4,4,3,4,4,0,0,4,4,0,4,4,4,4,4,4,4,4,4,4,3.0,4,4,4.0,4,4,4,4,4,4,0,4,88,11,0,2,0,1
819,Ingeniería Civil Plan Común,1,4,0,4,3,4,3,4,3,4,4,4,3,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,0.0,1,4,1.0,4,4,0,0,0,4,4,4,64,11,0,2,0,1
820,Ingeniería Civil Plan Común,4,4,0,4,3,4,0,4,4,4,4,4,4,4,0,0,0,4,0,4,0,4,0,4,4,4,4,4,4,4.0,0,0,0.0,0,0,0,0,0,0,0,0,67,11,0,2,0,1
821,Ingeniería Civil Metalúrgica,4,4,0,4,4,4,4,4,4,4,4,4,4,0,0,0,2,4,4,3,4,4,4,4,4,4,4,1,4,4.0,4,4,4.0,4,0,4,4,4,4,0,0,92,10,0,2,0,1
822,Ingeniería Civil Metalúrgica,4,4,0,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,90,10,0,2,1,1
823,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,0,4,4,4,4,4,4,4,92,11,0,2,1,1
824,Ingeniería Civil Eléctrica,4,4,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4.0,4,4,3.0,4,4,4,4,4,4,4,4,97,4,0,2,0,1
825,Ingeniería Civil Eléctrica,1,1,0,0,4,3,1,4,3,3,4,3,1,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,0,0.0,4,1,1.0,0,0,0,0,0,0,0,0,38,4,0,2,0,0
826,Ingeniería Civil Informática,4,1,0,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4,0,0,0.0,0,0,0.0,4,4,4,0,0,0,4,4,66,7,0,2,1,1
827,Ingeniería Civil Plan Común,1,4,0,4,3,4,4,4,0,4,4,4,4,0,0,0,0,0,4,0,0,4,0,4,4,4,4,4,0,4.0,4,4,4.0,4,4,4,0,0,4,0,4,58,11,0,2,0,1
828,Ingeniería Civil Metalúrgica,4,4,0,4,4,4,4,0,4,4,4,1,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,0,0,0,0,0,0,0,0,89,10,0,2,0,1
830,Ingeniería Civil Eléctrica,4,3,0,4,4,4,3,4,4,4,4,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,0.0,4,4,4,4,0,4,4,4,77,4,0,2,0,1
831,Ingeniería Civil Plan Común,1,3,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,0.0,0,0,4.0,4,4,4,0,4,4,4,4,79,11,0,2,0,1
832,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,0,4,4,4,4,91,11,0,2,0,1
833,Ingeniería Civil Metalúrgica,1,4,0,0,0,2,1,4,1,4,2,0,0,4,4,4,4,0,4,0,4,0,4,4,4,4,4,4,0,4.0,4,0,4.0,4,4,4,4,4,4,4,4,65,10,0,2,1,1
834,Ingeniería Civil Metalúrgica,4,3,0,0,4,0,1,0,0,0,0,3,4,4,4,4,4,0,0,0,4,0,0,4,4,4,0,4,4,0.0,1,1,0.0,0,0,0,4,0,4,4,0,56,10,0,2,0,1
835,Ingeniería Civil Eléctrica,1,2,1,4,3,4,3,4,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,43,4,0,2,0,0
836,Ingeniería Civil Plan Común,4,4,0,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,1.0,4,4,4,4,4,4,4,4,84,11,0,2,1,1
837,Ingeniería Civil Informática,4,2,0,4,4,4,4,4,3,4,4,4,1,4,0,0,0,4,4,4,0,4,4,4,4,4,4,4,4,4.0,0,4,4.0,4,0,4,4,4,4,4,4,80,7,0,2,0,1
838,Ingeniería Civil Metalúrgica,1,4,0,0,4,2,3,4,1,4,2,1,4,4,4,0,2,4,4,0,0,4,0,0,2,0,0,0,4,2.0,4,0,0.0,0,0,0,0,0,0,0,0,55,10,0,2,0,1
839,Ingeniería Civil Metalúrgica,4,1,1,4,4,4,4,4,1,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.0,1,1,1.0,4,4,0,4,0,4,4,4,66,10,0,2,1,1
840,Ingeniería Civil Eléctrica,4,4,0,4,4,4,4,4,3,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,98,4,0,2,0,1
841,Ingeniería Civil Eléctrica,0,4,4,4,4,4,1,4,4,4,4,4,4,4,0,4,4,4,4,0,0,4,0,4,4,0,4,3,4,4.0,4,4,0.0,4,4,4,0,4,0,4,4,88,4,0,2,0,1
842,Ingeniería Comercial,4,0,3,4,4,4,1,1,1,4,1,4,4,0,0,0,0,0,0,4,0,0,0,4,4,4,4,0,0,0.0,4,0,0.0,0,0,0,0,0,0,0,0,63,14,0,2,1,1
844,Ingeniería Civil Plan Común,1,4,0,0,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,1,0,3,4,1,4,1.0,0,1,4.0,4,4,0,0,4,4,4,4,64,11,0,2,1,1
845,Ingeniería Civil Plan Común,1,4,0,4,3,4,4,0,4,3,1,4,4,4,0,4,4,4,4,4,4,4,4,4,4,1,4,0,4,1.0,0,0,0.0,4,0,0,0,0,4,0,4,62,11,0,2,0,1
846,Ingeniería Civil Plan Común,4,1,0,0,4,4,3,4,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,3,0.0,0,0,0.0,4,4,4,4,4,4,4,4,65,11,0,2,0,1
847,Ingeniería Civil Plan Común,4,4,0,4,3,4,1,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,88,11,0,2,1,1
848,Ingeniería Civil Metalúrgica,1,4,0,0,4,4,3,4,1,4,4,4,1,4,4,4,0,0,4,0,0,4,4,4,4,0,0,4,0,0.0,0,2,0.0,0,0,0,0,0,4,0,0,54,10,0,2,1,0
849,Ingeniería Civil Plan Común,4,4,0,4,3,3,0,4,0,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,93,11,0,2,0,1
850,Ingeniería Civil Eléctrica,0,4,2,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4.0,4,4,0.0,4,4,4,0,4,4,4,4,52,4,0,2,0,0
851,Ingeniería Civil Metalúrgica,4,0,0,0,4,4,1,1,1,3,1,3,4,4,4,4,3,4,4,4,4,4,4,4,4,0,0,4,0,0.0,0,0,0.0,0,4,0,4,4,0,0,4,50,10,0,2,1,0
852,Ingeniería Civil Plan Común,4,4,0,0,4,4,3,4,4,4,4,3,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,0,4,4,4,90,11,0,2,1,1
854,Ingeniería Civil Plan Común,4,3,0,4,4,2,4,4,4,4,4,4,4,0,4,4,0,4,4,0,0,4,0,4,4,4,4,4,0,4.0,0,3,2.0,0,0,0,0,0,0,0,0,76,11,0,2,0,1
855,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,99,11,0,2,0,1
856,Ingeniería Civil Plan Común,4,4,0,4,4,4,1,4,1,4,4,4,4,4,0,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4.0,4,4,1.0,4,4,4,0,4,4,4,4,92,11,0,2,1,1
857,Ingeniería Civil Eléctrica,4,4,0,4,4,4,4,4,4,4,4,4,0,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,0,4,4,4,4,4,96,4,0,2,0,1
858,Ingeniería Civil Plan Común,0,4,4,4,4,4,4,4,4,3,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4.0,4,4,4.0,4,0,4,4,4,4,4,4,76,11,0,2,1,1
859,Ingeniería Civil Plan Común,4,3,0,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,84,11,0,2,1,1
860,Ingeniería Civil Plan Común,4,1,0,4,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,1.0,4,4,4.0,4,4,4,4,4,4,4,4,65,11,0,2,1,1
861,Ingeniería Civil Plan Común,1,1,1,0,4,4,1,4,3,4,4,4,1,4,4,4,4,4,4,4,0,4,4,4,4,2,4,1,4,0.0,1,4,0.0,0,0,0,4,0,0,0,0,31,11,0,2,0,0
862,Ingeniería Civil Metalúrgica,3,1,1,4,1,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.0,4,4,2.0,0,0,0,4,0,0,0,4,47,10,0,2,0,0
863,Ingeniería Civil Plan Común,4,2,0,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,0,0,0,4,4,4,4,4,4,1.0,0,3,0.0,4,4,4,0,4,4,4,0,73,11,0,2,0,1
864,Ingeniería Civil Metalúrgica,4,4,0,4,4,4,4,4,4,4,4,4,3,4,0,4,4,0,0,0,4,0,0,4,4,4,4,0,4,4.0,4,4,4.0,4,4,4,0,0,4,4,4,90,10,0,2,0,1
866,Ingeniería Civil Plan Común,4,1,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4,4,4,0.0,4,4,4.0,4,0,4,0,0,4,4,4,72,11,0,2,0,1
867,Ingeniería Civil Plan Común,4,1,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,1,0,0.0,0,4,0.0,4,4,4,4,4,4,4,4,74,11,0,2,0,1
868,Ingeniería Civil Plan Común,4,0,4,4,3,4,3,4,1,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,0.0,4,4,4.0,4,4,4,4,4,4,4,4,88,11,0,2,0,1
869,Ingeniería Civil Plan Común,4,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,0.0,4,0,4,4,4,4,4,0,81,11,0,2,1,1
871,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,0,4,4,4,4,97,11,0,2,0,1
872,Ingeniería Civil Metalúrgica,4,4,0,4,4,4,3,4,1,4,4,4,4,4,0,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,0,94,10,0,2,1,1
873,Ingeniería Civil Metalúrgica,4,4,0,0,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4.0,3,0,0.0,4,4,4,4,4,4,0,0,78,10,0,2,0,1
874,Ingeniería Civil Plan Común,4,4,0,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,94,11,0,2,0,1
875,Ingeniería Civil Metalúrgica,4,4,0,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4.0,3,4,1.0,4,0,0,4,0,4,4,0,86,10,0,2,0,1
876,Ingeniería Civil Metalúrgica,4,1,0,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4.0,2,4,2.0,4,4,4,4,4,4,4,4,76,10,0,2,0,1
877,Ingeniería Civil Eléctrica,4,3,3,4,4,4,4,3,0,4,0,4,1,4,4,4,4,0,4,0,4,4,4,3,4,4,4,0,3,1.0,0,4,0.0,4,4,0,4,4,4,4,4,70,4,1,2,0,1
878,Ingeniería Civil Plan Común,1,0,0,4,4,2,1,4,1,4,2,1,3,4,0,4,4,4,0,4,4,4,4,4,4,3,2,0,3,4.0,1,1,1.0,0,0,0,0,0,0,0,0,15,11,0,2,0,0
879,Ingeniería Civil Metalúrgica,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,98,10,0,2,0,1
880,Ingeniería Civil Plan Común,4,1,3,4,1,4,4,4,3,0,2,1,3,4,0,4,4,0,0,0,0,0,0,4,4,4,4,4,0,4.0,0,4,0.0,4,0,4,4,4,4,4,0,62,11,0,2,0,1
881,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,1,4,4,1,4,4,0,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,0,0,4,0,4,0,91,11,0,2,0,1
