C1,C2,CR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,NF,Carrera,Campus,Sexo,Sem,Apr,labels
100.0,85.0,0.0,0.0,100.0,100.0,80.0,50.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,8,1.0,1,1.0,1,3
85.0,60.0,0.0,100.0,0.0,100.0,100.0,100.0,40.0,66.7,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,97.0,100.0,100.0,100.0,100.0,95.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,4,1.0,0,1.0,1,0
0.0,80.0,95.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,90.0,100.0,95.0,100.0,95.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,74.0,11,1.0,0,2.0,1,4
95.0,85.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,11,1.0,0,1.0,1,2
100.0,30.0,0.0,100.0,100.0,100.0,25.0,25.0,60.0,100.0,83.0,80.0,100.0,76.0,93.0,100.0,0.0,99.0,100.0,93.0,0.0,97.0,0.0,100.0,0.0,100.0,100.0,100.0,70.0,100.0,90.0,100.0,0.0,55.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,69.0,12,1.0,1,2.0,1,4
41.0,20.0,37.0,0.0,100.0,100.0,0.0,100.0,80.0,83.3,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,75.0,100.0,85.0,95.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,11,1.0,1,1.0,0,1
95.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,90.0,55.0,100.0,95.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,91.0,7,1.0,0,2.0,1,3
85.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,7,1.0,0,1.0,1,3
70.0,100.0,0.0,100.0,100.0,0.0,100.0,75.0,0.0,100.0,100.0,60.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,81.0,100.0,85.0,100.0,100.0,100.0,100.0,0.0,100.0,85.0,95.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,7,1.0,0,1.0,1,2
65.0,60.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,78.0,98.0,91.0,0.0,97.0,98.0,93.0,0.0,54.0,0.0,100.0,90.0,100.0,90.0,100.0,0.0,90.0,65.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,72.0,17,1.0,1,2.0,1,4
60.0,50.0,0.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,0.0,20.0,0.0,88.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.0,85.0,20.0,55.0,80.0,100.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0,100.0,63.0,3,1.0,1,2.0,1,3
95.0,70.0,0.0,100.0,0.0,30.0,100.0,100.0,100.0,100.0,67.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.0,11,1.0,1,2.0,1,4
98.0,85.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,9,1.0,0,1.0,1,4
90.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,12,1.0,0,2.0,1,4
60.0,0.0,0.0,100.0,100.0,100.0,60.0,0.0,40.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,95.0,100.0,100.0,100.0,100.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1,1.0,1,1.0,0,0
40.0,100.0,0.0,100.0,40.0,100.0,50.0,75.0,40.0,100.0,100.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,8,1.0,1,1.0,1,2
85.0,65.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,81.0,100.0,100.0,96.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,85.0,90.0,85.0,95.0,60.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,85.0,3,1.0,1,2.0,1,3
55.0,65.0,0.0,100.0,100.0,100.0,75.0,100.0,80.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,98.0,100.0,0.0,83.0,90.0,100.0,95.0,100.0,100.0,75.0,100.0,100.0,70.0,0.0,0.0,100.0,100.0,100.0,100.0,22.0,0.0,0.0,69.0,9,1.0,0,1.0,1,4
100.0,95.0,0.0,100.0,100.0,100.0,100.0,25.0,80.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,85.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51.0,93.0,18,1.0,0,2.0,1,4
95.0,100.0,0.0,100.0,100.0,100.0,75.0,100.0,60.0,100.0,100.0,100.0,100.0,77.0,85.0,70.0,59.0,85.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,7,1.0,1,1.0,1,2
95.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,100.0,17.0,100.0,100.0,90.0,98.0,91.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,60.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,3,1.0,0,2.0,1,3
73.0,100.0,100.0,100.0,100.0,0.0,25.0,100.0,100.0,100.0,100.0,80.0,100.0,81.0,83.0,100.0,86.0,100.0,98.0,81.0,100.0,94.0,99.0,75.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,9,1.0,0,1.0,1,2
90.0,80.0,0.0,100.0,0.0,100.0,100.0,100.0,80.0,100.0,33.0,60.0,100.0,96.0,100.0,100.0,67.0,97.0,64.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,0.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,11,1.0,0,2.0,1,4
94.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,50.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,80.0,100.0,100.0,100.0,50.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,78.0,100.0,100.0,90.0,4,1.0,0,2.0,1,3
90.0,5.0,60.0,100.0,100.0,100.0,100.0,100.0,40.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.91,100.0,100.0,100.0,100.0,95.0,100.0,95.0,0.0,70.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,80.0,3,1.0,0,2.0,1,3
45.0,30.0,0.0,0.0,20.0,100.0,40.0,100.0,60.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,96.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,90.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,10,1.0,0,1.0,0,1
74.0,95.0,0.0,100.0,20.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0,80.0,90.0,95.0,100.0,100.0,60.0,80.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,3,1.0,1,2.0,1,3
90.0,80.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,100.0,0.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,11,1.0,0,2.0,1,4
25.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,16.7,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,70.0,90.0,15.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,13.0,17,1.0,0,1.0,0,1
100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,96.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,95.0,95.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,7,1.0,0,1.0,1,2
55.0,50.0,67.0,100.0,100.0,0.0,80.0,50.0,100.0,100.0,100.0,40.0,100.0,96.0,98.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,95.0,95.0,95.0,90.0,95.0,100.0,95.0,95.0,20.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,8,1.0,0,1.0,1,2
26.0,65.0,15.0,100.0,100.0,0.0,100.0,75.0,40.0,0.0,100.0,60.0,40.0,100.0,94.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,95.0,100.0,75.0,100.0,95.0,90.0,100.0,60.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1,1.0,0,1.0,0,0
100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,100.0,0.0,88.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,91.0,12,1.0,1,2.0,1,4
45.0,85.0,0.0,100.0,60.0,100.0,80.0,75.0,100.0,100.0,75.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,100.0,80.0,100.0,100.0,0.0,90.0,0.0,75.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4,1.0,0,1.0,1,0
50.0,45.0,62.0,100.0,100.0,100.0,80.0,75.0,60.0,100.0,100.0,20.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,75.0,100.0,100.0,100.0,100.0,95.0,80.0,65.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,73.0,8,1.0,1,1.0,1,3
0.0,15.0,0.0,0.0,20.0,100.0,100.0,75.0,80.0,20.0,100.0,0.0,60.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,90.0,90.0,60.0,100.0,10.0,0.0,35.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9,1.0,0,1.0,0,1
100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,67.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,40.0,98.0,9,1.0,0,2.0,1,4
52.0,100.0,0.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,85.0,90.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,1,1.0,0,1.0,1,3
13.0,35.0,35.0,0.0,100.0,100.0,60.0,75.0,60.0,100.0,50.0,20.0,100.0,87.0,100.0,100.0,98.0,100.0,0.0,100.0,100.0,100.0,100.0,90.0,100.0,75.0,0.0,100.0,10.0,10.0,30.0,95.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1,1.0,1,1.0,0,0
95.0,100.0,0.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,67.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,90.0,100.0,95.0,0.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,94.0,12,1.0,0,2.0,1,4
80.0,70.0,0.0,100.0,90.0,100.0,100.0,100.0,60.0,0.0,100.0,0.0,0.0,91.0,100.0,100.0,100.0,99.0,0.0,71.0,0.0,100.0,0.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,76.0,11,1.0,0,2.0,1,4
80.0,0.0,100.0,0.0,100.0,0.0,25.0,50.0,40.0,0.0,25.0,40.0,40.0,0.0,100.0,0.0,100.0,0.0,78.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,80.0,0.0,0.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,10,1.0,1,1.0,1,1
60.0,25.0,95.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,80.0,100.0,0.0,0.0,100.0,71.0,70.0,0.0,96.0,100.0,100.0,100.0,75.0,100.0,95.0,100.0,100.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,9,1.0,0,1.0,1,1
75.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,60.0,67.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,12,1.0,1,2.0,1,4
91.0,80.0,0.0,0.0,100.0,100.0,100.0,75.0,0.0,0.0,100.0,0.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,85.0,95.0,80.0,100.0,80.0,50.0,100.0,90.0,75.0,100.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,7,1.0,0,1.0,1,2
50.0,95.0,0.0,100.0,100.0,100.0,100.0,50.0,60.0,100.0,100.0,80.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,75.0,100.0,30.0,30.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,79.0,12,1.0,0,2.0,1,4
100.0,100.0,0.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,80.0,100.0,86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,7,1.0,0,1.0,1,3
85.0,90.0,0.0,100.0,90.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3,1.0,0,2.0,1,0
65.0,100.0,0.0,100.0,100.0,100.0,80.0,75.0,40.0,100.0,100.0,60.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,7,1.0,0,1.0,1,2
100.0,100.0,0.0,100.0,100.0,100.0,25.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,25.0,100.0,84.0,100.0,100.0,100.0,100.0,100.0,97.0,12,1.0,0,2.0,1,4
51.0,0.0,0.0,100.0,100.0,100.0,100.0,50.0,40.0,100.0,100.0,0.0,100.0,95.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,100.0,50.0,0.0,100.0,0.0,100.0,100.0,0.0,26.0,7,1.0,0,1.0,0,1
65.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9,1.0,1,1.0,1,2
85.0,90.0,0.0,100.0,90.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3,1.0,0,2.0,1,0
54.0,65.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,80.0,100.0,94.0,90.0,0.0,0.0,94.0,89.0,0.0,100.0,0.0,91.0,100.0,95.0,100.0,95.0,85.0,100.0,81.0,100.0,90.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,72.0,9,1.0,0,1.0,1,4
84.0,25.0,0.0,20.0,100.0,100.0,100.0,50.0,60.0,100.0,83.0,80.0,100.0,100.0,100.0,100.0,68.0,100.0,100.0,94.0,0.0,92.0,97.0,100.0,85.0,100.0,95.0,50.0,60.0,90.0,100.0,85.0,70.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,68.0,3,1.0,0,2.0,1,3
15.0,0.0,0.0,0.0,100.0,100.0,100.0,75.0,80.0,83.3,50.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,95.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7,1.0,0,1.0,0,1
70.0,60.0,0.0,100.0,60.0,100.0,75.0,50.0,40.0,100.0,33.0,20.0,67.0,77.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,97.0,100.0,100.0,100.0,100.0,80.0,85.0,100.0,70.0,100.0,70.0,100.0,0.0,0.0,0.0,80.0,56.0,0.0,0.0,0.0,67.0,12,1.0,1,2.0,1,2
0.0,95.0,100.0,83.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,71.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,0.0,65.0,50.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,11,1.0,0,2.0,1,4
95.0,90.0,0.0,83.0,0.0,100.0,100.0,100.0,80.0,100.0,83.0,60.0,100.0,87.0,100.0,100.0,0.0,100.0,100.0,84.0,0.0,0.0,58.0,100.0,90.0,95.0,100.0,100.0,0.0,100.0,40.0,90.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,84.0,17,1.0,1,2.0,1,4
90.0,100.0,0.0,100.0,60.0,100.0,75.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,7,1.0,0,1.0,1,3
85.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,40.0,100.0,100.0,95.0,0.0,100.0,98.0,98.0,0.0,94.0,92.0,80.0,85.0,0.0,0.0,0.0,75.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,83.0,11,1.0,0,2.0,1,4
65.0,95.0,0.0,100.0,60.0,100.0,100.0,100.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,82.0,100.0,0.0,0.0,85.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1,1.0,0,1.0,1,0
90.0,55.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,80.0,50.0,100.0,67.0,100.0,100.0,100.0,43.0,100.0,100.0,98.0,0.0,100.0,100.0,100.0,95.0,90.0,100.0,100.0,45.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,80.0,80.0,17,1.0,1,2.0,1,4
80.0,73.5,0.0,100.0,0.0,100.0,100.0,100.0,60.0,100.0,83.0,80.0,100.0,100.0,100.0,100.0,94.0,98.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,70.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,12,1.0,0,2.0,1,4
70.0,80.0,0.0,100.0,0.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,87.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,95.0,90.0,65.0,100.0,30.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,76.0,17,1.0,0,2.0,1,4
30.0,20.0,55.0,100.0,100.0,100.0,75.0,25.0,40.0,100.0,100.0,0.0,100.0,100.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,95.0,80.0,95.0,100.0,65.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1,1.0,0,1.0,0,0
98.0,0.0,55.0,100.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,40.0,40.0,100.0,57.0,86.0,55.0,78.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0,7,1.0,0,1.0,1,3
100.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,9,1.0,0,1.0,1,2
75.0,90.0,0.0,0.0,100.0,100.0,60.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,90.0,90.0,0.0,100.0,100.0,85.0,10.0,90.0,80.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,7,1.0,0,1.0,1,3
65.0,55.0,0.0,80.0,100.0,100.0,75.0,75.0,60.0,100.0,67.0,100.0,100.0,91.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,85.0,100.0,65.0,30.0,100.0,90.0,0.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,69.0,4,1.0,0,2.0,1,0
100.0,60.0,0.0,100.0,0.0,100.0,100.0,75.0,80.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,95.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,7,1.0,0,1.0,1,2
79.0,95.0,0.0,100.0,100.0,0.0,75.0,75.0,60.0,66.7,100.0,80.0,100.0,79.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,7,1.0,0,1.0,1,3
100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,67.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,40.0,98.0,9,1.0,0,2.0,1,4
63.0,80.0,0.0,100.0,100.0,0.0,100.0,100.0,60.0,83.3,100.0,60.0,0.0,100.0,100.0,100.0,96.0,100.0,100.0,100.0,100.0,100.0,98.0,95.0,100.0,100.0,100.0,95.0,85.0,11.0,85.0,65.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,7,1.0,0,1.0,1,2
85.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,12,1.0,1,2.0,1,4
